tortious	of or pertaining to the nature of a tort; "tortious acts"|of or pertaining to the nature of a tort
frothy	泡の
omnidirectional	全方向
ummah	ウンマ
kook	変人|ばか
thalassemia	サラセミア
patrolman	巡視人
augur	易者|占い者|占う|前兆となる|予測する
housemate	同居人
wolfhound	ウルフハウンド(大型の猟犬で昔オオカミ狩りに用いた)
easygoing	気楽な|暢気な
amphotericin	an antibiotic and antifungal agent
plunk	ポンと放り出す|ドシンと腰を据える|(弦楽器を)ポロンとかき鳴らす
flirtation	(男女の)ふざけ|いちゃつき|浮気
unbleached	not artificially colored or bleached; "unbleached blonde hair"; "her hair is uncolored"; "undyed cotton"|not artificially colored or bleached
unevenly	不同
colonist	(海外)移住民|入植者|植民地開拓者
schoolwide	occurring or extending throughout a school; "schoolwide support for the team"|occurring or extending throughout a school
banister	手すり
abdominoplasty	cosmetic surgery of the abdomen to remove wrinkles and tighten the skin over the stomach
ivp	X-ray picture of the kidneys and ureters after injection of a radiopaque dye|performing pyelography with intravenous injection of a contrast medium
dwindle	だんだん小さくなる|減少する|衰える
throwaway	使い捨て
earthbound	地球から離れない|(宇宙船など)地球に向かう|俗事にとらわれた
unrequited	報酬のない|報いられない
utilitarianism	功利説(主義)(「最大多数の最大幸福」を主義とする倫理学説)
laze	怠ける
blubber	鯨の脂肪|泣きじゃくる
immunoreactive	免疫反応性
gingivitis	歯肉炎
precis	略筆|一通り|要覧|略叙|ひと通|大抵|ひと通り|概論|荒筋|概略
nanak	Indian religious leader who founded Sikhism in dissent from the caste system of Hinduism; he taught that all men had a right to search for knowledge of God and that spiritual liberation could be attained by meditating on the name of God (1469-1538)|Indian religious leader who founded Sikhism in dissent from the caste system of Hinduism|he taught that all men had a right to search for knowledge of God and that spiritual liberation could be attained by meditating on the name of God (1469-1538)
weightless	無重力の
plexiglas	a light transparent weather resistant thermoplastic
vibrancy	(色・光などの)輝き|活気|生き生きしていること
substratum	基体
saracen	サラセン人
biter	かむ人(年);かみつく動物(特に犬)
covertly	ひそかに|密かに|こっそりと
nucleoplasm	核質
cattail	ガマ(沼地に生える背の高いアシに似た植物)
medullary	延髄(の)|髄質(の)|髄(の)
