hitless	(of a batter) without a hit; "he went hitless for three innings"|(of a batter) without a hit
companionable	人好きのする
kindliness	〈U〉親切さ|思いやり|温情;〈C〉《古》親切な行い|〈U〉《古》(気候などの)温和
diversely	多種多様|千千に|千々に|多様|色色
documentarian	記録担当者
sirenia	ジュゴン目
hypocritically	in a hypocritical manner; "he behaved hypocritically by praying piously when people were watching"|in a hypocritical manner
convulsively	ひこひこ|ぴくっと|ぴくり|ひくひく
melan	メラン|遺伝子名
immunodeficient	免疫不全
laudanum	ローダナム|阿片チンキ(opium tincture)|アヘン末のエタノール浸出液|アヘンのアルカロイド(特にモルヒネ)を含み|歴史的に様々な病気治療|鎮痛|咳止め|今も下痢の治療に使われる
residuum	残留物|残り
significative	示唆的
waul	make high-pitched, whiney noises
decontrol	統制解除|管理撤廃|統制を撤廃する|管理から外す
servility	奴隷状態;奴隷根性;卑屈|屈従
desmodium	beggarweed; tick trefoil|beggarweed|tick trefoil
miscibility	混和しやすいこと|混和性
pylorus	(胃の)幽門
sabayon	ザバイヨーネ
honkytonk	a cheap disreputable nightclub or dance hall
myofibril	筋原繊維
rarefaction	(気体の)希薄化|希薄状態
unendurable	耐えられない
crecy	クレシー
withy	=withe
protozoal	of or relating to the Protozoa
explicitness	clarity as a consequence of being explicit
oxaprozin	オキサプロジン
multilaterally	in a multilateral manner;so as to affect many parties or governments; "they worked out an agreement unilaterally"|in a multilateral manner|so as to affect many parties or governments
interrelatedness	相互関係|相関関係|相関
cassock	司祭平服(丈の長いきっちりした服で通例黒色)
excommunicate	(教会から)〈人〉‘を'破門する
timbale	individual serving of minced e.g. meat or fish in a rich creamy sauce baked in a small pastry mold or timbale shell|small pastry shell for creamy mixtures of minced foods
elicitor	引き出す人
straightjacket	=strait jacket
antirrhinum	=snapdragon
sleepyhead	眠たがり屋・(特に呼びかけで)お寝坊さん
poilu	(第一次大戦中の)フランス兵
disestablishment	the act terminating an established state of affairs; especially ending a connection with the Church of England|the act terminating an established state of affairs|especially ending a connection with the Church of England
hamartoma	過誤腫
megohm	メグオーム|百万オーム(電気抵抗の単位;{略}『meg』)
preponderant	(数量・勢力などにおいて)優勢な|圧倒的な;(〜に)まさっている《+『over+名』》
avowal	公言|言明|公然たる是認
lycee	中等学校
hurdler	ハードル競技選手
pathless	道のない|だれも足を踏み入れたことのない
elodea	蛭藻
epiphyte	着生植物|エアプランツ
witchgrass	North American grass with slender brushy panicles; often a weed on cultivated land|North American grass with slender brushy panicles|often a weed on cultivated land|European grass spreading rapidly by creeping rhizomes; naturalized in North America as a weed|European grass spreading rapidly by creeping rhizomes|naturalized in North America as a weed
nonliteral	比喩的
baldly	ありのまま|あからさまに
asafoetida	the brownish gum resin of various plants; has strong taste and odor; formerly used as an antispasmodic|the brownish gum resin of various plants|has strong taste and odor|formerly used as an antispasmodic
denature	(物質などを)変性させる
prevue	an advertisement consisting of short scenes from a motion picture that will appear in the near future
whitebait	シラウオ;シラス(イワシ・ニシンなどの稚魚)
testate	(法的に)有効な遺言を残した
dustman	=garbage collector
beggarweed	West Indian forage plant cultivated in southern United States as forage and to improve soil
oilskin	〈U〉油布|防水加工生地|〈C〉レインコート;《複数形で》防水服上下
adjustor	清算人
chlorofluorocarbon	クロロフルオロカーボン(CFC)|フロンガス(Freon)
reenactor	a person who enacts a role in an event that occurred earlier
stanch	を止める|の血を止める
gluteal	of or relating to or near the gluteus muscles
roseola	発疹
perspicacity	洞察力|明敏
afterbirth	後産(あとざん)(出産後|胎盤などが出ること)
stridently	in a strident manner; "the cheap clock ticked stridently"|in a strident manner
denudation	削摩
nakedly	裸で|ありのままに
disarrangement	a condition in which an orderly system has been disrupted
undulation	波動|うねり|振動|音波|光波|動悸
rubato	ルバート
valuate	〜‘を'評価する|見積もる
polyarteritis	inflammation of several arteries
oxaloacetate	オキザロ酢酸
highroad	《おもに英》幹線道路|本道(highway)|《比喩(ひゆ)的に》楽な道
fulmar	フルマカモメ(寒い北の海に住む海鳥)
amonte	上流に|の上流
castling	キャスリング
gondolier	ゴンドラの船頭
mezcal	メスカル
ascendency	優越|優勢|優位
veery	ツグミの一種(米国東部産の鳴鳥)
chaconne	シャコンヌ(静かで穏やかな感じのスペインのダンス);その曲
valuator	鑑査員|鑑定家|評価者|鑑定人|鑑定官
aesthetician	a worker skilled in giving beauty treatments (manicures and facials etc.)|a philosopher who specializes in the nature of beauty
manioc	=cassava
thylacine	タスマニア狼|フクロオオカミ
bryophyte	any of numerous plants of the division Bryophyta
nitrosomonas	ellipsoidal soil bacteria
calvaria	頭蓋冠|タツナミソウ
sendoff	(旅・人生の門出などへの)見送り|送別
chintzy	チンツ(更紗)のように派手な|安っぽい|けばけばしい|けちな
sulfacetamide	a topical sulfonamide (trade name Sulamyd) used to treat eye infections
superordinate	目上|上位|上役|優良|上位語|広義語
actinomycosis	放線菌症
approachability	the attribute of being easy to meet or deal with
teratogen	any agent that interferes with normal embryonic development: alcohol or thalidomide or X-rays or rubella are examples
centaury	any of various plants of the genus Centaurium|any plant of the genus Centaurea
tancred	Norman leader in the First Crusade who played an important role in the capture of Jerusalem (1078-1112)
windless	風のない|なぎの
razzmatazz	any exciting and complex play intended to confuse (dazzle) the opponent
sanguinary	流血の|血なまぐさい|《英》口ぎたない
damselfish	small brilliantly colored tropical marine fishes of coral reefs
concessioner	営業権保有者
blotto	酔っぱらった|へべれけの
motherwort	bitter Old World herb of hedgerows and woodland margins having toothed leaves and white or pale pink flowers
aphrodisia	a desire for heterosexual intimacy
noncritical	not critical; not at a point of abrupt change|not critical|not at a point of abrupt change|not in a state of crisis or emergency|marked by disregard for critical standards or procedures; "news sources reflected uncritical estimates of the number of juvenile addicts"|marked by disregard for critical standards or procedures
kopek	コペイカ
gamey	エロい
decompensation	(心臓の)代償不全
thundercloud	雷雲
triumvir	(古代ローマの)三執政官の一人
endometritis	子宮内膜炎
framboise	the common European raspberry; fruit red or orange|the common European raspberry|fruit red or orange
dumbly	in a stupid manner; "he had so rapaciously desired and so obtusely expected to find her alone"|in a stupid manner|in an inarticulate manner; "I nodded dumbly and he slit the envelope"|in an inarticulate manner
spandrel	an approximately triangular surface area between two adjacent arches and the horizontal plane above them
choirmaster	聖歌隊の指揮者
marbleize	〜‘に'大理石模様をつける
inquisitiveness	好奇心
adad	Babylonian god of storms and wind
liposarcoma	脂肪肉腫
fipple	a wooden plug forming a flue pipe (as the mouthpiece of a recorder)
outclass	〜‘の'勝る|‘より'優れた
conceptus	受胎産物 (胎児と胎盤の総称)
ophthalmoplegia	眼筋麻痺
satiation	充満|飽満|飽食|満腹|飽食
actinium	アクチニウム(放射性元素;化学記号Ac)
unidimensional	relating to a single dimension or aspect; having no depth or scope; "a prose statement of fact is unidimensional, its value being measured wholly in terms of its truth"- Mary Sheehan; "a novel with one-dimensional characters"|relating to a single dimension or aspect|having no depth or scope
meprobamate	メプロバメート
bloodworm	赤虫
abscond	(〜から)〈犯人などが〉ひそかに逃亡する|行くえをくらます《+『from』+『名』》
ruddle	代赭(たいしゃ)石|羊に印をつける赤い塗料(代赭石で作る)|〈羊〉‘に'赤い印をつける
gaillardia	テンニンギク|ガイラルジア
slipshod	かかとのつぶれた靴をはいた|だらしのない
euphemistic	婉曲語法の|婉曲な|遠回しな
angioma	血管腫
singable	suitable for singing; "singable melody is the essence of music"- Winthrop Sargeant|suitable for singing
overmuch	過度に|あまりに|過度の
sleekly	in a sleek glossy manner; "the wet road was shining sleekly"|in a sleek glossy manner
centenarian	百才(以上の)人
bearberry	shrubby tree of the Pacific coast of the United States; yields cascara sagrada|shrubby tree of the Pacific coast of the United States|yields cascara sagrada|deciduous shrub of southeastern and central United States|chiefly evergreen subshrubs of northern to Arctic areas
hawala	an underground banking system based on trust whereby money can be made available internationally without actually moving it or leaving a record of the transaction; "terrorists make extensive use of hawala"|an underground banking system based on trust whereby money can be made available internationally without actually moving it or leaving a record of the transaction
nosology	診断学|疾病分類学
sexily	性的に
jaggery	unrefined brown sugar made from palm sap
tappa	the thin fibrous bark of the paper mulberry and Pipturus albidus|a paperlike cloth made in the South Pacific by pounding tapa bark
chinch	bug of temperate regions that infests especially beds and feeds on human blood
cadaverous	死体(死人)のような|青ざめてやせこけた
anthemis	アンセミス
mandelstam	マンデリシュタム
levelheaded	良識ある|分別ある|冷静な
thymol	チモール
hoofprint	馬決り|馬決|ひづめの跡
terabit	テルビウム
capoten	カプトプリル
cognisant	(sometimes followed by `of') having or showing knowledge or understanding or realization or perception; "was aware of his opponent's hostility"; "became aware of her surroundings"; "aware that he had exceeded the speed limit"|having or showing knowledge or understanding or realization or perception
transformable	翻訳可能|形質転換性
irritatingly	in an irritating manner
whin	ハリエニシダ
echinococcus	エキノコックス
philia	好き|温かさ|慈しみ|愛情のこもったこと|温か味|慈|愛情|愛|優しいこと|暖か味
boardinghouse	寄宿舎|下宿|下宿屋|合宿|合宿所
greediness	どん欲|がつがつしていること
southeastward	南東へ(に)|南東の|南東へ向かう|南東;南東部
psittacosis	おうむ病(高熱を出す)
maund	a unit of weight used in Asia; has different values in different countries; "the official maund in India is 82.6 pounds avoirdupois"|a unit of weight used in Asia|has different values in different countries
oenophile	someone who appreciates wine
grazier	a rancher who grazes cattle or sheep for market
rebelliousness	反抗
sulfurous	辛辣|痛烈|苛辣|息苦しい
preferment	(稀に教会などで)昇進|登用
lubber	(体の大きな)ぶこつ者|無器用者|未熟な水夫
scabby	かさぶたのある
fakery	にせ物[作り]|いかさま[行為]
propylthiouracil	プロピルチオウラシル
lunda	puffins
unequipped	without necessary physical or intellectual equipment; "guerrillas unequipped for a pitched battle"; "unequipped for jobs in a modern technological society"|without necessary physical or intellectual equipment
fermata	フェルマータ|フェルマータ
orangery	オレンジ栽培畑(温室)
uproariously	騒々しく|やかましく|どっと(笑うなど)
abstractness	the quality of being considered apart from a specific instance or object
harmonizer	a musician who sings or plays in harmony|a mediator who brings one thing into harmonious agreement with another
rehydrated	再水和
agriculturalist	農業経営者;農業専門家
cochineal	コチニール(サボテンに寄生するコチニールカイガラムシの雌から採る赤色色素;食物・インクの着色用)
ninjitsu	the traditional Japanese method of espionage; involves stealthy movements and the use of camouflage|the traditional Japanese method of espionage|involves stealthy movements and the use of camouflage
crassula	フチベニベンケイ
unsworn	not bound by or stated on oath; "the witness stands unsworn"; "unsworn testimony"|not bound by or stated on oath
anaxagoras	a presocratic Athenian philosopher who maintained that everything is composed of very small particles that were arranged by some eternal intelligence (500-428 BC)
usurious	高利の|高利を取る
planchet	a flat metal disk ready for stamping as a coin
stochasticity	でたらめさ|出たら目さ|出鱈目さ
presentiment	(〜の)(悪い)予感|胸騷ぎ《+『that節』》
godparent	名付け親(生まれた子の洗礼式に立ち会って名前を与える人)
sturdily	たくましく;がんじょうに;がん強に
governmentally	by government; "governmentally determined policy"|by government
cyclopean	of or relating to or resembling the Cyclops; "Cyclopean eye"|of or relating to or resembling the Cyclops
astatic	not static or stable
parthenogenesis	単為生殖
censorious	厳しく詮索する|あら探ししたがる|非難を表わす
hypoglossal	舌下神経
malodorous	悪臭のひどい|(社会的に)受け入れがたい
noontide	=noon 1
avirulent	無毒の
salutatorian	(高校・大学で)卒業式で開会のあいさつをする次席優等生
argillite	粘土鉱物
sickroom	病室
riffraff	(社会の)下層民|下層階級|くだらない(卑しい)連中|人間のくず|ろくでなし
semisolid	partly solid; having a rigidity and viscosity intermediate between a solid and a liquid; "a semisolid mixture"|partly solid|having a rigidity and viscosity intermediate between a solid and a liquid
florilegium	詞華集
basotho	a member of a subgroup of people who inhabit Lesotho
brownout	(節電などによる)消灯　電灯制限　電圧低下
acclimatisation	馴化|気候順化
salsify	バラモンジン(紫色の花をつける;根は食用)
weatherboard	(また weather boarding)《英》=clapboard
kildeer	フタオビチドリ
possessiveness	欲情
notturno	ノクターン|夜想曲|夜曲
custodianship	管財
sociologically	with regard to sociology; "sociologically speaking, this is an interesting phenomenon"|with regard to sociology
reappraise	再評価
nekton	遊泳動物
kneeler	a person in a kneeling position|a board (sometimes cushioned) for someone to kneel on
nominalism	唯名論
agaric	fungus used in the preparation of punk for fuses|a saprophytic fungus of the order Agaricales having an umbrellalike cap with gills on the underside
dactylorhiza	genus of terrestrial orchids of Europe and Asia and North Africa
kirgizstan	キルギスタン|契骨
cornflour	=cornstarch
podocarpus	犬槙
micrococcus	type genus of the family Micrococcaceae
sweetbread	(特に子牛・子羊の)すい臓|胸線(食用)
desirably	望ましい形で(やり方で)|願わしいことに
sericulture	養蚕|蚕業
lyonnaise	リヨン風の(刻みタマネギを入れて料理したものについていう)
fruitlessly	損
unbeknown	(〜に)知られない《+to+名》|(〜に)知られずに《+to+名》
photoplay	劇映画
piggery	《おもに英》=pigsty
callboy	(俳優の出番を告げる)呼び出し係
makespan	メイクスパン(開始時と終了時の時間差や進捗度などの意)
bonsoir	こんばんは(good evening)
homogenize	均質化する
dextrin	デクストリン|糊精(こせい)(印刷用インク・水あめなどの粘着剤)
overbid	競る
cuirass	胴よろい;よろいの胸当て
crepuscular	《文》たそがれ時の|薄明の|(動物が)薄明活動性の(たそがれ時に動き回る習性)
aphasic	失語症患者|失語症の|失語症にかかっている
exoteric	suitable for the general public; "writings of an exoteric nature"|suitable for the general public
phocoena	porpoises
tetragrammaton	four Hebrew letters usually transliterated as YHWH (Yahweh) or JHVH (Jehovah) signifying the Hebrew name for God which the Jews regarded as too holy to pronounce
unrewarding	だめ
pinkeye	はやり目|伝染性結膜炎
kindhearted	心優しい|情け深い
crossbeam	(建物の)横はり|横げた
arachis	a genus of plants with pods that ripen underground (see peanut)
enthronement	即位式
sawhorse	(X字型の)木びき台
hireling	でくの坊
overweening	うぬぼれた|思い上がった|ごう慢な
spirally	with spirals; "spirally fluted handles"|with spirals
protology	the study of origins and first things; "To Christians, protology refers to God's fundamental purpose for humanity"|the study of origins and first things
pangloss	an incurable optimist in a satire by Voltaire
beatify	幸福にする
stannous	錫(すず)の(を含む)|(特に)第一錫の|2価の錫を含む
preterite	a term formerly used to refer to the simple past tense
electrophoresed	泳動
odontology	歯科学
compartmentalize	を区切る
predetermine	を予定する|を運命づける
lygus	plant-sucking bugs
abruptness	素っ気なさ|不愛嬌|不愛想|不愛敬|ぶっきらぼう|無愛敬|ぶっきら棒|素っ気無さ|無愛嬌|無愛想
defrock	=unfrock
unhealthful	不衛生|不健全|不健全
poult	(七面鳥・鶏などの)ひな
cosign	sign jointly; "Husband and wife co-signed the lease"|sign jointly|sign and endorse (another person's signature), as for a loan|sign and endorse (another person's signature) , as for a loan
maladroit	無器用な
beatable	susceptible to being defeated
formalistic	concerned with or characterized by rigorous adherence to recognized forms (especially in religion or art); "highly formalized plays like `Waiting for Godot'"|concerned with or characterized by rigorous adherence to recognized forms (especially in religion or art)
archenemy	大敵|宿敵
tripeptide	トリペプチド(アミノ酸の元としてタンパク質proteinを作る) cf|peptide
scaling	scaling拡大縮小|スケーリング|皮むき|歯石除去|鱗落し
adventurism	(政治･外交面での)冒険主義
flibbertigibbet	軽薄な人;おしゃべり女|浮気女・おしゃべりで軽薄な人
fairlead	a pulley-block used to guide a rope forming part of a ship's rigging to avoid chafing
tachograph	タコグラフ
epimetheus	(Greek mythology) brother of Prometheus; despite Prometheus's warning against gifts from Zeus he accepted Pandora as his wife|brother of Prometheus|despite Prometheus's warning against gifts from Zeus he accepted Pandora as his wife
micturition	排尿(=voiding)
regicide	国王殺し|大逆罪
allusive	暗示的な
ajuga	キランソウ属
lymphokine	a cytokine secreted by helper T cells in response to stimulation by antigens and that acts on other cells of the immune system (as by activating macrophages)
bandmaster	(楽隊の)楽長|指揮者
gawky	ぶざまな
lobule	小葉;小裂片
monetarist	マネタリスト
chiasmus	inversion in the second of two parallel phrases
mainsheet	(nautical) a line (rope or chain) that regulates the angle at which a sail is set in relation to the wind|a line (rope or chain) that regulates the angle at which a sail is set in relation to the wind
recuperative	回復に役立つ|元気づける|回復力のある
androgenetic	of or related to androgenesis
miniver	ミニバー(貴族の礼服に用いられる白い毛皮)
indecently	じゃらくら
touchingly	感動的
interminably	果てしなく
doctrinally	教義的に
noncommunicable	(of disease) not capable of being passed on
crinkly	しわの寄った;(頭髪が)巻き毛の|縮れた
muskeg	北米北部の沼沢地帯
steroidogenic	ステロイド産の|ステロイド製の
industriously	こまめ
confusedly	in a confused manner; "Queen Augusta wrote him an hysterical letter in which she confusedly sympathised with him"|in a confused manner
nosepiece	鼻革
nebuliser	噴霧器|スプレー
headcheese	ヘッドチーズ(豚肉を加工した食品)(《英》drawn)
shlock	merchandise that is shoddy or inferior
hangnail	(指の)ささくれ|逆むけ
toter	軽子|脚夫|輸送業者|運搬人|運送人
orangewood	fine-grained wood of an orange tree; used in fine woodwork|fine-grained wood of an orange tree|used in fine woodwork
